sample_id,orig_path,edited_path,reversed_path,source_side,target_side,edit_magnitude,reverse_error
sample_1881,experiment/laterality/edits/sample_1881_original.png,experiment/laterality/edits/sample_1881_edited.png,experiment/laterality/edits/sample_1881_reversed.png,left,right,4.934408,0.002752
sample_1882,experiment/laterality/edits/sample_1882_original.png,experiment/laterality/edits/sample_1882_edited.png,experiment/laterality/edits/sample_1882_reversed.png,left,right,6.077649,0.002676
sample_1883,experiment/laterality/edits/sample_1883_original.png,experiment/laterality/edits/sample_1883_edited.png,experiment/laterality/edits/sample_1883_reversed.png,left,right,3.705504,0.003863
sample_1884,experiment/laterality/edits/sample_1884_original.png,experiment/laterality/edits/sample_1884_edited.png,experiment/laterality/edits/sample_1884_reversed.png,left,right,4.555073,0.002775
sample_1885,experiment/laterality/edits/sample_1885_original.png,experiment/laterality/edits/sample_1885_edited.png,experiment/laterality/edits/sample_1885_reversed.png,right,left,3.564941,0.005365
sample_1886,experiment/laterality/edits/sample_1886_original.png,experiment/laterality/edits/sample_1886_edited.png,experiment/laterality/edits/sample_1886_reversed.png,left,right,5.264036,0.003447
sample_1887,experiment/laterality/edits/sample_1887_original.png,experiment/laterality/edits/sample_1887_edited.png,experiment/laterality/edits/sample_1887_reversed.png,right,left,4.515007,0.003703
sample_1888,experiment/laterality/edits/sample_1888_original.png,experiment/laterality/edits/sample_1888_edited.png,experiment/laterality/edits/sample_1888_reversed.png,right,left,4.030300,0.004700
sample_1889,experiment/laterality/edits/sample_1889_original.png,experiment/laterality/edits/sample_1889_edited.png,experiment/laterality/edits/sample_1889_reversed.png,right,left,3.775277,0.007600
sample_1890,experiment/laterality/edits/sample_1890_original.png,experiment/laterality/edits/sample_1890_edited.png,experiment/laterality/edits/sample_1890_reversed.png,right,left,3.918686,0.002187
sample_1891,experiment/laterality/edits/sample_1891_original.png,experiment/laterality/edits/sample_1891_edited.png,experiment/laterality/edits/sample_1891_reversed.png,left,right,4.579931,0.002433
sample_1892,experiment/laterality/edits/sample_1892_original.png,experiment/laterality/edits/sample_1892_edited.png,experiment/laterality/edits/sample_1892_reversed.png,right,left,4.483649,0.002255
sample_1893,experiment/laterality/edits/sample_1893_original.png,experiment/laterality/edits/sample_1893_edited.png,experiment/laterality/edits/sample_1893_reversed.png,left,right,5.166066,0.004253
sample_1894,experiment/laterality/edits/sample_1894_original.png,experiment/laterality/edits/sample_1894_edited.png,experiment/laterality/edits/sample_1894_reversed.png,left,right,4.881866,0.004782
sample_1895,experiment/laterality/edits/sample_1895_original.png,experiment/laterality/edits/sample_1895_edited.png,experiment/laterality/edits/sample_1895_reversed.png,right,left,4.629126,0.003285
sample_1896,experiment/laterality/edits/sample_1896_original.png,experiment/laterality/edits/sample_1896_edited.png,experiment/laterality/edits/sample_1896_reversed.png,right,left,4.706108,0.002744
sample_1897,experiment/laterality/edits/sample_1897_original.png,experiment/laterality/edits/sample_1897_edited.png,experiment/laterality/edits/sample_1897_reversed.png,right,left,4.297478,0.002215
sample_1898,experiment/laterality/edits/sample_1898_original.png,experiment/laterality/edits/sample_1898_edited.png,experiment/laterality/edits/sample_1898_reversed.png,left,right,3.528292,0.004509
sample_1899,experiment/laterality/edits/sample_1899_original.png,experiment/laterality/edits/sample_1899_edited.png,experiment/laterality/edits/sample_1899_reversed.png,left,right,5.028897,0.003935
sample_1900,experiment/laterality/edits/sample_1900_original.png,experiment/laterality/edits/sample_1900_edited.png,experiment/laterality/edits/sample_1900_reversed.png,left,right,3.956582,0.002713
sample_1901,experiment/laterality/edits/sample_1901_original.png,experiment/laterality/edits/sample_1901_edited.png,experiment/laterality/edits/sample_1901_reversed.png,right,left,4.936369,0.003162
sample_1902,experiment/laterality/edits/sample_1902_original.png,experiment/laterality/edits/sample_1902_edited.png,experiment/laterality/edits/sample_1902_reversed.png,right,left,5.076456,0.003457
sample_1903,experiment/laterality/edits/sample_1903_original.png,experiment/laterality/edits/sample_1903_edited.png,experiment/laterality/edits/sample_1903_reversed.png,left,right,4.251480,0.003386
sample_1904,experiment/laterality/edits/sample_1904_original.png,experiment/laterality/edits/sample_1904_edited.png,experiment/laterality/edits/sample_1904_reversed.png,left,right,5.115547,0.002298
sample_1905,experiment/laterality/edits/sample_1905_original.png,experiment/laterality/edits/sample_1905_edited.png,experiment/laterality/edits/sample_1905_reversed.png,left,right,3.996968,0.003068
sample_1906,experiment/laterality/edits/sample_1906_original.png,experiment/laterality/edits/sample_1906_edited.png,experiment/laterality/edits/sample_1906_reversed.png,right,left,4.671259,0.003550
sample_1907,experiment/laterality/edits/sample_1907_original.png,experiment/laterality/edits/sample_1907_edited.png,experiment/laterality/edits/sample_1907_reversed.png,left,right,4.355960,0.003129
sample_1908,experiment/laterality/edits/sample_1908_original.png,experiment/laterality/edits/sample_1908_edited.png,experiment/laterality/edits/sample_1908_reversed.png,left,right,3.471768,0.002606
sample_1909,experiment/laterality/edits/sample_1909_original.png,experiment/laterality/edits/sample_1909_edited.png,experiment/laterality/edits/sample_1909_reversed.png,left,right,4.709365,0.002494
sample_1910,experiment/laterality/edits/sample_1910_original.png,experiment/laterality/edits/sample_1910_edited.png,experiment/laterality/edits/sample_1910_reversed.png,left,right,3.484354,0.003652
sample_1911,experiment/laterality/edits/sample_1911_original.png,experiment/laterality/edits/sample_1911_edited.png,experiment/laterality/edits/sample_1911_reversed.png,right,left,5.191466,0.002959
sample_1912,experiment/laterality/edits/sample_1912_original.png,experiment/laterality/edits/sample_1912_edited.png,experiment/laterality/edits/sample_1912_reversed.png,right,left,4.596196,0.002918
sample_1913,experiment/laterality/edits/sample_1913_original.png,experiment/laterality/edits/sample_1913_edited.png,experiment/laterality/edits/sample_1913_reversed.png,left,right,5.379361,0.002219
sample_1914,experiment/laterality/edits/sample_1914_original.png,experiment/laterality/edits/sample_1914_edited.png,experiment/laterality/edits/sample_1914_reversed.png,right,left,4.911413,0.003422
sample_1915,experiment/laterality/edits/sample_1915_original.png,experiment/laterality/edits/sample_1915_edited.png,experiment/laterality/edits/sample_1915_reversed.png,left,right,4.322401,0.002925
sample_1916,experiment/laterality/edits/sample_1916_original.png,experiment/laterality/edits/sample_1916_edited.png,experiment/laterality/edits/sample_1916_reversed.png,left,right,5.381125,0.003883
sample_1917,experiment/laterality/edits/sample_1917_original.png,experiment/laterality/edits/sample_1917_edited.png,experiment/laterality/edits/sample_1917_reversed.png,left,right,4.756979,0.003738
sample_1918,experiment/laterality/edits/sample_1918_original.png,experiment/laterality/edits/sample_1918_edited.png,experiment/laterality/edits/sample_1918_reversed.png,right,left,3.963520,0.003188
sample_1919,experiment/laterality/edits/sample_1919_original.png,experiment/laterality/edits/sample_1919_edited.png,experiment/laterality/edits/sample_1919_reversed.png,left,right,4.218380,0.002350
sample_1920,experiment/laterality/edits/sample_1920_original.png,experiment/laterality/edits/sample_1920_edited.png,experiment/laterality/edits/sample_1920_reversed.png,right,left,4.703344,0.002647
sample_1921,experiment/laterality/edits/sample_1921_original.png,experiment/laterality/edits/sample_1921_edited.png,experiment/laterality/edits/sample_1921_reversed.png,left,right,3.906304,0.002339
sample_1922,experiment/laterality/edits/sample_1922_original.png,experiment/laterality/edits/sample_1922_edited.png,experiment/laterality/edits/sample_1922_reversed.png,right,left,4.844215,0.002103
sample_1923,experiment/laterality/edits/sample_1923_original.png,experiment/laterality/edits/sample_1923_edited.png,experiment/laterality/edits/sample_1923_reversed.png,right,left,4.147506,0.003516
sample_1924,experiment/laterality/edits/sample_1924_original.png,experiment/laterality/edits/sample_1924_edited.png,experiment/laterality/edits/sample_1924_reversed.png,right,left,4.134535,0.004436
sample_1925,experiment/laterality/edits/sample_1925_original.png,experiment/laterality/edits/sample_1925_edited.png,experiment/laterality/edits/sample_1925_reversed.png,left,right,3.735023,0.003287
sample_1926,experiment/laterality/edits/sample_1926_original.png,experiment/laterality/edits/sample_1926_edited.png,experiment/laterality/edits/sample_1926_reversed.png,left,right,5.521724,0.003123
sample_1927,experiment/laterality/edits/sample_1927_original.png,experiment/laterality/edits/sample_1927_edited.png,experiment/laterality/edits/sample_1927_reversed.png,right,left,4.270532,0.002281
sample_1928,experiment/laterality/edits/sample_1928_original.png,experiment/laterality/edits/sample_1928_edited.png,experiment/laterality/edits/sample_1928_reversed.png,right,left,5.329832,0.001854
sample_1929,experiment/laterality/edits/sample_1929_original.png,experiment/laterality/edits/sample_1929_edited.png,experiment/laterality/edits/sample_1929_reversed.png,left,right,4.891668,0.003363
sample_1930,experiment/laterality/edits/sample_1930_original.png,experiment/laterality/edits/sample_1930_edited.png,experiment/laterality/edits/sample_1930_reversed.png,right,left,4.416574,0.003398
sample_1931,experiment/laterality/edits/sample_1931_original.png,experiment/laterality/edits/sample_1931_edited.png,experiment/laterality/edits/sample_1931_reversed.png,left,right,4.337713,0.002379
sample_1932,experiment/laterality/edits/sample_1932_original.png,experiment/laterality/edits/sample_1932_edited.png,experiment/laterality/edits/sample_1932_reversed.png,left,right,3.711986,0.003206
sample_1933,experiment/laterality/edits/sample_1933_original.png,experiment/laterality/edits/sample_1933_edited.png,experiment/laterality/edits/sample_1933_reversed.png,right,left,4.305515,0.001974
sample_1934,experiment/laterality/edits/sample_1934_original.png,experiment/laterality/edits/sample_1934_edited.png,experiment/laterality/edits/sample_1934_reversed.png,left,right,3.978442,0.003281
sample_1935,experiment/laterality/edits/sample_1935_original.png,experiment/laterality/edits/sample_1935_edited.png,experiment/laterality/edits/sample_1935_reversed.png,left,right,3.942232,0.004335
sample_1936,experiment/laterality/edits/sample_1936_original.png,experiment/laterality/edits/sample_1936_edited.png,experiment/laterality/edits/sample_1936_reversed.png,left,right,5.052117,0.002474
sample_1937,experiment/laterality/edits/sample_1937_original.png,experiment/laterality/edits/sample_1937_edited.png,experiment/laterality/edits/sample_1937_reversed.png,left,right,4.021387,0.002227
sample_1938,experiment/laterality/edits/sample_1938_original.png,experiment/laterality/edits/sample_1938_edited.png,experiment/laterality/edits/sample_1938_reversed.png,left,right,4.322267,0.003066
sample_1939,experiment/laterality/edits/sample_1939_original.png,experiment/laterality/edits/sample_1939_edited.png,experiment/laterality/edits/sample_1939_reversed.png,right,left,4.629947,0.004270
sample_1940,experiment/laterality/edits/sample_1940_original.png,experiment/laterality/edits/sample_1940_edited.png,experiment/laterality/edits/sample_1940_reversed.png,left,right,4.614234,0.002776
sample_1941,experiment/laterality/edits/sample_1941_original.png,experiment/laterality/edits/sample_1941_edited.png,experiment/laterality/edits/sample_1941_reversed.png,right,left,5.170863,0.003090
sample_1942,experiment/laterality/edits/sample_1942_original.png,experiment/laterality/edits/sample_1942_edited.png,experiment/laterality/edits/sample_1942_reversed.png,right,left,3.875792,0.004105
sample_1943,experiment/laterality/edits/sample_1943_original.png,experiment/laterality/edits/sample_1943_edited.png,experiment/laterality/edits/sample_1943_reversed.png,left,right,4.389851,0.003667
sample_1944,experiment/laterality/edits/sample_1944_original.png,experiment/laterality/edits/sample_1944_edited.png,experiment/laterality/edits/sample_1944_reversed.png,right,left,4.428921,0.002404
sample_1945,experiment/laterality/edits/sample_1945_original.png,experiment/laterality/edits/sample_1945_edited.png,experiment/laterality/edits/sample_1945_reversed.png,right,left,3.972176,0.004013
